78.9046,0.6666,0.9289,0.7241,0.7729,0.7187,0.8926,0.6289,0.8586,0.8778,0.8459,
79.0316,0.7590,0.8490,0.8730,0.8120,0.5860,0.4660,0.4680,0.7170,0.9750,0.8130,
77.7313,0.6787,0.9396,0.7270,0.7374,0.7352,0.8741,0.5941,0.8612,0.8524,0.8153,
78.0447,0.7570,0.8560,0.8810,0.8160,0.5700,0.4600,0.4440,0.7020,0.9740,0.8170,
78.3975,0.6718,0.9435,0.7146,0.7380,0.6889,0.8981,0.5814,0.8948,0.8669,0.8252,
78.1214,0.7580,0.8560,0.8840,0.8180,0.5700,0.4600,0.4210,0.7020,0.9730,0.8170,
78.2081,0.6661,0.9308,0.7323,0.7260,0.6552,0.8744,0.5672,0.8830,0.8766,0.7967,
76.9994,0.7590,0.8480,0.8890,0.8160,0.5710,0.4190,0.4210,0.7280,0.9720,0.8630,
74.9767,0.6906,0.9318,0.7600,0.6774,0.6205,0.8296,0.5798,0.8065,0.8569,0.8158,
75.5110,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
75.1056,0.6492,0.9120,0.7001,0.6610,0.6738,0.8650,0.5581,0.8160,0.8137,0.8357,
74.6833,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
73.9256,0.6385,0.9021,0.6731,0.6791,0.6582,0.8049,0.5552,0.7864,0.8556,0.7892,
73.2882,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
72.8500,0.6134,0.8889,0.7121,0.6402,0.6118,0.8243,0.5481,0.8224,0.8198,0.7000,
71.7086,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
71.5936,0.6316,0.8758,0.6816,0.6511,0.6350,0.7965,0.5688,0.7454,0.7987,0.7319,
71.0735,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
70.3617,0.6333,0.9115,0.6419,0.5984,0.6564,0.8037,0.5166,0.8308,0.8141,0.6877,
70.8563,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
70.2753,0.5478,0.8426,0.6636,0.6414,0.6332,0.7601,0.5645,0.7392,0.7923,0.7236,
69.0343,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
72.1212,0.6218,0.8691,0.6075,0.6770,0.5977,0.8076,0.5575,0.7518,0.8104,0.7835,
70.7561,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
65.7547,0.6202,0.8265,0.5930,0.5691,0.5118,0.7772,0.5395,0.7466,0.7814,0.6753,
66.4086,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
66.0783,0.5849,0.7835,0.6823,0.6214,0.5635,0.7013,0.5143,0.7223,0.7948,0.7524,
67.1941,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
64.8092,0.4823,0.8508,0.6351,0.5539,0.5548,0.7628,0.5374,0.6118,0.7522,0.7059,
64.5106,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
65.8326,0.4860,0.8649,0.6251,0.5308,0.5549,0.7323,0.5081,0.6967,0.7881,0.6442,
64.3545,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
