37.8022,0.2622,0.4850,0.4431,0.3268,0.2727,0.4073,0.3041,0.4030,0.5652,0.4283,
39.2814,0.2800,0.7190,0.4160,0.6050,0.6950,0.9040,0.7480,0.2060,0.1030,0.7720,
37.2510,0.2404,0.4109,0.4131,0.3084,0.2062,0.4952,0.3081,0.3214,0.4900,0.3594,
35.9231,0.3940,0.4560,0.4780,0.8360,0.7200,0.9110,0.6430,0.2040,0.1320,0.7790,
33.4871,0.2972,0.4813,0.3911,0.2764,0.2151,0.3809,0.3149,0.3463,0.4878,0.3228,
35.4947,0.4220,0.4250,0.5010,0.8620,0.6820,0.9120,0.5300,0.0730,0.1470,0.7760,
32.5201,0.2619,0.4411,0.3638,0.2464,0.1835,0.3792,0.3157,0.2504,0.4892,0.4187,
33.8073,0.4310,0.4480,0.4030,0.8290,0.8230,0.9180,0.0470,0.0780,0.1750,0.7700,
29.8698,0.2538,0.2915,0.3148,0.2005,0.1303,0.4262,0.2173,0.2623,0.4374,0.3099,
28.8151,0.1300,0.5210,0.4050,0.8430,0.8210,0.9070,0.0610,0.0820,0.1830,0.8000,
30.7185,0.2366,0.3599,0.2741,0.1302,0.1453,0.3328,0.2325,0.3336,0.4972,0.3802,
29.5863,0.1610,0.5210,0.4420,0.8440,0.8000,0.9070,0.0650,0.0830,0.1560,0.7960,
28.3318,0.2111,0.3204,0.3111,0.1761,0.1471,0.2790,0.2416,0.2588,0.4076,0.3625,
27.5527,0.1680,0.5190,0.8060,0.8420,0.3600,0.9080,0.1150,0.0650,0.1740,0.7930,
26.5927,0.2268,0.3368,0.3446,0.1781,0.1236,0.2412,0.1702,0.1950,0.4741,0.2820,
26.1337,0.3550,0.6730,0.8510,0.3650,0.2230,0.9750,0.2840,0.0960,0.0140,0.8280,
24.1405,0.2124,0.2371,0.2999,0.1911,0.1248,0.2420,0.1926,0.2878,0.4419,0.2453,
24.9069,0.3560,0.6730,0.8530,0.3660,0.2230,0.4100,0.2840,0.0000,0.0140,0.1040,
20.3812,0.1275,0.2551,0.2061,0.0670,0.1090,0.1580,0.1807,0.1821,0.5183,0.2433,
20.6280,0.3520,0.6780,0.8510,0.3470,0.0140,0.5090,0.0560,0.0000,0.0490,0.0000,
19.7338,0.1443,0.2038,0.2423,0.1362,0.0719,0.1526,0.1566,0.1246,0.4721,0.1506,
18.5688,0.3820,0.0330,0.8800,0.0000,0.0000,0.5560,0.0490,0.0000,0.0500,0.0000,
15.7466,0.0457,0.1185,0.2594,0.0804,0.0462,0.1177,0.1697,0.0626,0.5528,0.1133,
15.6180,0.8980,0.1910,0.1030,0.0000,0.0000,0.0470,0.0310,0.0000,0.0650,0.0000,
17.0425,0.1816,0.0553,0.1571,0.1130,0.0427,0.0954,0.1480,0.0717,0.6134,0.1037,
15.8608,0.9420,0.0000,0.2740,0.0000,0.0000,0.0560,0.0000,0.0000,0.5330,0.0000,
15.0154,0.0889,0.0940,0.1912,0.1054,0.0153,0.0795,0.0725,0.0173,0.6920,0.0971,
14.4857,0.1920,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7250,0.0000,
11.5568,0.0508,0.1379,0.0872,0.0584,0.0121,0.0158,0.0174,0.0001,0.7693,0.0424,
11.8782,0.0000,0.0000,0.2110,0.0000,0.0000,0.0000,0.0000,0.0000,0.8010,0.0000,
10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,
10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,
