88.5900,0.8240,0.9770,0.8260,0.8730,0.8310,0.9650,0.6920,0.9820,0.9660,0.9230,
88.5900,0.8240,0.9770,0.8260,0.8730,0.8310,0.9650,0.6920,0.9820,0.9660,0.9230,
88.3444,0.8201,0.9760,0.8161,0.8670,0.8279,0.9643,0.6907,0.9804,0.9630,0.9226,
88.2708,0.8260,0.9780,0.8240,0.8640,0.8250,0.9680,0.7020,0.9770,0.8870,0.9270,
88.0255,0.8202,0.9752,0.8141,0.8676,0.8183,0.9608,0.6925,0.9770,0.9608,0.9170,
87.9543,0.6690,0.9580,0.8750,0.6980,0.6880,0.9680,0.7480,0.9770,0.8940,0.9270,
87.3656,0.8070,0.9752,0.8013,0.8491,0.8054,0.9597,0.6968,0.9718,0.9527,0.9105,
87.2078,0.5310,0.9560,0.8860,0.7140,0.6590,0.9620,0.7680,0.9740,0.9000,0.9320,
86.9730,0.7909,0.9703,0.8089,0.8340,0.7980,0.9598,0.6908,0.9746,0.9559,0.9144,
86.8549,0.5330,0.9560,0.9000,0.7100,0.6210,0.9700,0.7730,0.9590,0.7550,0.9070,
86.3922,0.7948,0.9682,0.7996,0.8292,0.8017,0.9486,0.6829,0.9642,0.9561,0.9104,
86.4269,0.3790,0.9560,0.8630,0.7160,0.6610,0.9700,0.7990,0.9580,0.7790,0.9080,
86.6917,0.8018,0.9721,0.7968,0.8579,0.8127,0.9492,0.6488,0.9656,0.9503,0.8976,
86.3147,0.3840,0.9580,0.8640,0.7210,0.7020,0.9830,0.7690,0.8340,0.4800,0.8690,
85.7336,0.7900,0.9718,0.7859,0.8202,0.7953,0.9535,0.6587,0.9662,0.9405,0.8918,
85.5359,0.4320,0.9640,0.8700,0.7220,0.6910,0.9830,0.7610,0.8450,0.4340,0.8420,
84.8831,0.7854,0.9699,0.7830,0.8303,0.7841,0.9429,0.6641,0.9475,0.9417,0.8955,
85.2312,0.3710,0.9640,0.8520,0.7510,0.7050,0.9830,0.7660,0.8440,0.4290,0.7980,
85.0437,0.7951,0.9714,0.7967,0.8214,0.7658,0.9577,0.6488,0.9543,0.9095,0.9104,
85.0492,0.3710,0.9510,0.8560,0.7480,0.6770,0.9830,0.7710,0.8440,0.2020,0.7950,
83.0634,0.7241,0.9527,0.7666,0.7941,0.7214,0.9319,0.6836,0.9047,0.9274,0.8711,
82.5729,0.4120,0.9520,0.7220,0.7990,0.7300,0.9810,0.7960,0.8250,0.2250,0.7940,
84.2021,0.7552,0.9658,0.7579,0.8038,0.7736,0.9344,0.6636,0.9419,0.9277,0.8706,
83.6725,0.4180,0.9490,0.6800,0.7570,0.7350,0.9850,0.7990,0.8480,0.2080,0.6240,
82.8437,0.7272,0.9582,0.7556,0.7930,0.7557,0.9184,0.6573,0.9255,0.9138,0.8756,
82.5384,0.4370,0.9550,0.6420,0.7380,0.7410,0.9440,0.8050,0.9060,0.1160,0.6450,
81.9615,0.7093,0.9574,0.7672,0.7665,0.7182,0.9307,0.6296,0.9081,0.9266,0.8758,
81.6212,0.5160,0.9710,0.5730,0.5500,0.8100,0.9450,0.7680,0.9060,0.1450,0.6140,
81.5924,0.7392,0.9529,0.7664,0.8029,0.7206,0.8947,0.5996,0.9011,0.9106,0.8740,
81.3404,0.4220,0.9660,0.5240,0.6000,0.8220,0.9500,0.7910,0.8680,0.1730,0.6150,
80.4837,0.7194,0.9627,0.7319,0.7573,0.7327,0.8969,0.5926,0.8904,0.9134,0.8706,
80.3910,0.3210,0.9670,0.4890,0.5910,0.8200,0.9500,0.8040,0.8680,0.1680,0.6150,
79.4433,0.7173,0.9552,0.7848,0.7431,0.6985,0.9098,0.5789,0.8920,0.8934,0.8369,
79.7949,0.2330,0.9720,0.4820,0.5380,0.7760,0.9480,0.8450,0.8700,0.1790,0.6170,
