62.7322,0.5087,0.7473,0.5967,0.5583,0.5018,0.7227,0.5018,0.7120,0.7262,0.6919,
62.7498,0.7610,0.8470,0.9140,0.8190,0.5460,0.1630,0.1290,0.6420,0.9730,0.8630,
61.4676,0.4987,0.8072,0.5983,0.5437,0.4910,0.6783,0.4826,0.6642,0.7908,0.6095,
61.7500,0.7600,0.8480,0.9200,0.8180,0.5520,0.1630,0.1390,0.6540,0.9690,0.8750,
59.1095,0.4375,0.7701,0.5782,0.4621,0.5251,0.6671,0.4579,0.7080,0.7023,0.5898,
59.1504,0.7560,0.9100,0.9200,0.8350,0.5510,0.1630,0.1400,0.6540,0.9680,0.8750,
58.2548,0.4908,0.7621,0.6130,0.4053,0.4631,0.5772,0.4509,0.6111,0.7513,0.6307,
57.7669,0.7350,0.9270,0.8820,0.8080,0.5530,0.1750,0.1470,0.7930,0.9460,0.8770,
59.0249,0.4301,0.7820,0.6086,0.4563,0.5020,0.6991,0.4112,0.6368,0.6905,0.5758,
58.1014,0.7310,0.9250,0.8900,0.8080,0.4110,0.1550,0.1620,0.7900,0.9500,0.8760,
58.6022,0.4251,0.7084,0.5897,0.4566,0.4055,0.6109,0.4523,0.7441,0.7428,0.6629,
58.1427,0.7450,0.9390,0.8720,0.7770,0.4110,0.0530,0.1920,0.8070,0.9440,0.8760,
54.0504,0.4065,0.7106,0.5894,0.4107,0.4306,0.6889,0.4534,0.5271,0.6156,0.5705,
54.1561,0.7470,0.9410,0.8790,0.7770,0.4220,0.0430,0.1970,0.7460,0.9540,0.3240,
53.9886,0.4132,0.6581,0.5217,0.3876,0.4490,0.6096,0.4552,0.5582,0.6454,0.5347,
52.4786,0.7540,0.9100,0.8600,0.7730,0.4270,0.0440,0.2070,0.7470,0.9500,0.3330,
52.5631,0.4572,0.6523,0.5239,0.4521,0.4057,0.5830,0.4232,0.5696,0.6290,0.5472,
52.5212,0.6950,0.7980,0.8470,0.7840,0.2880,0.0490,0.1680,0.7580,0.9390,0.3750,
48.0588,0.3696,0.5587,0.5183,0.4617,0.4277,0.5191,0.4355,0.4824,0.6252,0.5670,
49.7688,0.6670,0.7980,0.7660,0.7700,0.3110,0.0150,0.1670,0.7580,0.9360,0.3770,
49.9406,0.3587,0.6400,0.4818,0.4220,0.3513,0.4987,0.3624,0.5701,0.6254,0.4989,
48.2125,0.6530,0.8010,0.7620,0.7770,0.2050,0.0190,0.2210,0.6760,0.9450,0.3700,
46.2115,0.4023,0.5642,0.4553,0.3760,0.3526,0.5866,0.3488,0.5266,0.6333,0.4322,
46.9180,0.6540,0.7130,0.7590,0.8060,0.2310,0.0190,0.2130,0.6730,0.9500,0.3700,
43.4363,0.3323,0.6277,0.4340,0.3571,0.3850,0.5137,0.3990,0.4350,0.5935,0.4650,
45.4963,0.6580,0.3130,0.7600,0.7100,0.2720,0.0170,0.1990,0.6600,0.9500,0.3710,
44.6268,0.2985,0.5111,0.4412,0.4084,0.2960,0.4737,0.3579,0.5117,0.6004,0.4858,
43.8549,0.6570,0.3190,0.7230,0.7030,0.2950,0.0170,0.2330,0.2200,0.9550,0.3090,
41.7517,0.3194,0.5625,0.4185,0.3381,0.2741,0.5656,0.3316,0.3734,0.5618,0.3611,
41.0153,0.6700,0.2260,0.5230,0.7120,0.1460,0.0210,0.0930,0.2200,0.9570,0.3080,
38.3381,0.3568,0.5380,0.4168,0.2833,0.2214,0.5073,0.3132,0.4175,0.5514,0.3211,
39.2000,0.5470,0.2250,0.5310,0.6310,0.1500,0.0110,0.0000,0.2220,0.9560,0.3080,
