88.5900,0.8240,0.9770,0.8260,0.8730,0.8310,0.9650,0.6920,0.9820,0.9660,0.9230,
88.5900,0.8240,0.9770,0.8260,0.8730,0.8310,0.9650,0.6920,0.9820,0.9660,0.9230,
88.3450,0.8205,0.9767,0.8212,0.8722,0.8284,0.9643,0.6871,0.9809,0.9625,0.9190,
88.3245,0.8030,0.9550,0.8130,0.8670,0.8370,0.9380,0.7160,0.9740,0.9700,0.9400,
88.1159,0.8135,0.9749,0.8208,0.8721,0.8194,0.9561,0.6845,0.9766,0.9586,0.9184,
87.9435,0.7660,0.9550,0.7840,0.8680,0.8170,0.9370,0.7550,0.9750,0.9700,0.9410,
87.5958,0.8039,0.9724,0.8111,0.8520,0.8106,0.9621,0.6896,0.9778,0.9629,0.9045,
87.4614,0.7280,0.9560,0.7850,0.8700,0.8230,0.9280,0.7370,0.9740,0.9700,0.9410,
87.1735,0.8103,0.9733,0.8204,0.8452,0.8103,0.9582,0.6651,0.9769,0.9457,0.9099,
87.1424,0.7250,0.9540,0.6800,0.9030,0.8700,0.9160,0.7280,0.9840,0.9700,0.9310,
86.6722,0.7986,0.9733,0.7938,0.8506,0.8069,0.9587,0.6858,0.9643,0.9372,0.9137,
86.7708,0.7740,0.9540,0.4520,0.9040,0.8020,0.8830,0.7480,0.9910,0.9690,0.9110,
86.0774,0.7832,0.9729,0.8080,0.8385,0.7726,0.9577,0.6907,0.9563,0.9353,0.8971,
86.0631,0.7820,0.9320,0.4560,0.8540,0.7900,0.8780,0.7480,0.9900,0.9690,0.9110,
85.9660,0.7897,0.9731,0.7874,0.8350,0.7977,0.9572,0.6670,0.9492,0.9478,0.9035,
86.0071,0.7820,0.9340,0.5590,0.8530,0.7500,0.8850,0.7220,0.9930,0.9730,0.8040,
85.0907,0.7785,0.9664,0.7812,0.8300,0.7770,0.9368,0.6710,0.9614,0.9418,0.9011,
85.2386,0.7810,0.9340,0.5590,0.8490,0.7500,0.5360,0.7220,0.6010,0.9760,0.7460,
84.0011,0.7530,0.9656,0.7962,0.8142,0.7617,0.9226,0.6633,0.9313,0.9199,0.8844,
83.9876,0.8230,0.9490,0.5660,0.7400,0.6840,0.6600,0.7680,0.7570,0.9710,0.8060,
84.1202,0.7624,0.9618,0.7699,0.7864,0.7672,0.9283,0.6441,0.9463,0.9229,0.8939,
83.7000,0.8360,0.9450,0.6920,0.7450,0.5570,0.6600,0.7410,0.7560,0.9720,0.8060,
83.8149,0.7485,0.9652,0.7578,0.7960,0.7781,0.9322,0.6204,0.9431,0.9397,0.8808,
83.4947,0.8630,0.9490,0.7050,0.7500,0.5470,0.6610,0.7130,0.7610,0.9720,0.8060,
82.5291,0.7656,0.9553,0.7593,0.7883,0.7455,0.9318,0.6079,0.9189,0.9281,0.8581,
82.4790,0.8000,0.9520,0.7050,0.7630,0.5470,0.6390,0.7260,0.7750,0.9740,0.8200,
81.6691,0.7625,0.9428,0.7691,0.7580,0.7372,0.9074,0.6350,0.9241,0.9041,0.8799,
82.1137,0.8330,0.9600,0.7500,0.7560,0.6240,0.6340,0.6530,0.7780,0.9750,0.8070,
82.2124,0.7067,0.9573,0.7412,0.7847,0.7436,0.9316,0.6282,0.9056,0.9221,0.8740,
81.8490,0.8520,0.9490,0.7660,0.7530,0.6190,0.6360,0.5760,0.7490,0.9750,0.8060,
80.4019,0.7547,0.9456,0.7337,0.7372,0.6873,0.9122,0.6406,0.9141,0.8969,0.8732,
80.8761,0.7960,0.9440,0.8660,0.7900,0.6430,0.6350,0.4890,0.7490,0.9750,0.8140,
80.4751,0.6746,0.9359,0.7626,0.7888,0.6910,0.8757,0.6138,0.8865,0.8817,0.8531,
79.5741,0.7570,0.9480,0.8770,0.8180,0.5840,0.6590,0.4690,0.7470,0.9750,0.8180,
