88.5900,0.8240,0.9770,0.8260,0.8730,0.8310,0.9650,0.6920,0.9820,0.9660,0.9230,
88.5900,0.8240,0.9770,0.8260,0.8730,0.8310,0.9650,0.6920,0.9820,0.9660,0.9230,
88.1911,0.8096,0.9761,0.8284,0.8650,0.8172,0.9669,0.6959,0.9791,0.9609,0.9166,
88.1616,0.8070,0.9700,0.8140,0.8720,0.8360,0.9660,0.7080,0.9820,0.9630,0.9240,
87.8758,0.8162,0.9766,0.8199,0.8628,0.8184,0.9644,0.6875,0.9789,0.9592,0.9169,
87.9990,0.8070,0.9700,0.8460,0.8750,0.8690,0.9300,0.5830,0.9890,0.9680,0.9240,
87.4118,0.7927,0.9739,0.8204,0.8494,0.7970,0.9625,0.6864,0.9810,0.9615,0.9100,
87.3251,0.7830,0.9400,0.8380,0.8690,0.8740,0.8250,0.6040,0.9790,0.9720,0.9400,
87.0784,0.8053,0.9731,0.8086,0.8490,0.8081,0.9576,0.6866,0.9663,0.9497,0.9173,
87.2041,0.7850,0.9440,0.8400,0.8650,0.8730,0.8930,0.6160,0.9740,0.9210,0.9470,
86.6734,0.8176,0.9756,0.8059,0.8433,0.8031,0.9553,0.6706,0.9531,0.9481,0.8990,
86.6973,0.8240,0.9450,0.6940,0.8730,0.9090,0.8880,0.5900,0.9750,0.9250,0.9470,
85.8651,0.7776,0.9716,0.8071,0.8428,0.7929,0.9585,0.6701,0.9601,0.9379,0.8966,
86.0863,0.6920,0.8590,0.7620,0.7530,0.8000,0.8880,0.6740,0.9750,0.9350,0.9460,
85.5760,0.7797,0.9721,0.7868,0.8400,0.7700,0.9466,0.6833,0.9640,0.9301,0.8947,
85.6220,0.7310,0.8430,0.8030,0.7590,0.7610,0.8880,0.6530,0.9750,0.9440,0.9460,
84.9240,0.7759,0.9676,0.7883,0.7879,0.7707,0.9390,0.6608,0.9425,0.9525,0.8857,
84.6567,0.7020,0.8530,0.7880,0.6810,0.7580,0.8730,0.6820,0.9780,0.9340,0.9490,
85.0318,0.7694,0.9654,0.7734,0.8130,0.7761,0.9419,0.6707,0.9569,0.9449,0.8924,
84.9675,0.6820,0.8370,0.7950,0.6810,0.6700,0.8650,0.7260,0.9780,0.9480,0.9490,
83.3985,0.7606,0.9689,0.7736,0.7775,0.7281,0.9425,0.6722,0.9368,0.9144,0.8798,
83.4914,0.6730,0.8360,0.7840,0.6570,0.6770,0.8740,0.7250,0.9900,0.9530,0.9170,
83.9305,0.7836,0.9618,0.7730,0.8079,0.7455,0.9233,0.6411,0.9077,0.9226,0.8731,
83.3324,0.6990,0.7350,0.7790,0.6580,0.7020,0.8660,0.7100,0.9890,0.9550,0.9190,
83.0259,0.7112,0.9654,0.7314,0.7844,0.7713,0.9339,0.6499,0.9357,0.9042,0.8643,
82.4737,0.6750,0.7480,0.7720,0.6860,0.7120,0.8700,0.7190,0.9910,0.9540,0.9000,
82.0999,0.7000,0.9573,0.7413,0.8036,0.7319,0.9129,0.6627,0.8942,0.9054,0.8855,
81.9151,0.6820,0.6810,0.7610,0.7010,0.7570,0.8720,0.7200,0.9910,0.9540,0.9000,
81.9593,0.7428,0.9532,0.7528,0.7444,0.7247,0.9350,0.6538,0.9308,0.9184,0.8633,
82.1424,0.6520,0.6890,0.7430,0.7090,0.7020,0.8700,0.7560,0.9910,0.9590,0.8970,
81.3737,0.7122,0.9363,0.7596,0.7613,0.7193,0.8827,0.6227,0.9221,0.8981,0.8513,
80.6365,0.6520,0.6890,0.7430,0.7090,0.7020,0.8700,0.7560,0.9910,0.9590,0.8970,
81.0238,0.7026,0.9599,0.7098,0.7586,0.7416,0.9127,0.6212,0.8919,0.8909,0.8508,
80.3861,0.6520,0.6890,0.7430,0.7090,0.7020,0.8700,0.7560,0.9910,0.9590,0.8970,
