61.2551,0.5289,0.8239,0.5915,0.4596,0.5110,0.7493,0.5279,0.7278,0.6959,0.6605,
62.4441,0.0310,0.9960,0.3790,0.1410,0.4030,0.9010,0.3420,0.0970,0.6130,0.7410,
64.1538,0.4860,0.8204,0.6024,0.5329,0.5053,0.7673,0.4537,0.7743,0.7490,0.7016,
63.6235,0.0100,0.9960,0.5510,0.1840,0.4330,0.8860,0.2900,0.0940,0.6350,0.7580,
62.3149,0.5191,0.7630,0.5485,0.5421,0.5231,0.6821,0.4233,0.7246,0.7732,0.6186,
60.9186,0.0070,0.9960,0.5330,0.1770,0.4350,0.8880,0.2890,0.1040,0.5900,0.7870,
57.5003,0.4452,0.7813,0.5920,0.4271,0.5191,0.7078,0.4134,0.6720,0.6730,0.5685,
57.7996,0.0070,0.9960,0.5330,0.1770,0.4350,0.8880,0.2890,0.1040,0.5900,0.7870,
55.5950,0.5593,0.6760,0.5592,0.4631,0.4455,0.5951,0.4295,0.6660,0.7085,0.6341,
57.1810,0.0070,0.9960,0.5330,0.1770,0.4350,0.8880,0.2890,0.1040,0.5900,0.7870,
56.3662,0.4369,0.7033,0.5692,0.4560,0.4379,0.6832,0.4534,0.5932,0.7143,0.6238,
56.5416,0.0070,0.9960,0.5330,0.1770,0.4350,0.8880,0.2890,0.1040,0.5900,0.7870,
58.8831,0.4292,0.7749,0.5371,0.5034,0.4858,0.6492,0.3689,0.6085,0.6910,0.5516,
55.8382,0.0050,0.9910,0.5300,0.1810,0.4340,0.8880,0.2890,0.1040,0.5890,0.7870,
50.1140,0.3887,0.6327,0.5398,0.4112,0.4302,0.5614,0.4109,0.5593,0.6013,0.5708,
51.0000,0.0050,0.9910,0.5300,0.1810,0.4340,0.8880,0.2890,0.1040,0.5890,0.7870,
51.2190,0.3635,0.6434,0.4948,0.4315,0.4138,0.5016,0.4094,0.4896,0.6914,0.6184,
50.5231,0.0050,0.9910,0.5300,0.1810,0.4340,0.8880,0.2890,0.1040,0.5890,0.7870,
51.1647,0.3976,0.6074,0.5496,0.4506,0.3584,0.5726,0.3503,0.4900,0.7272,0.4202,
49.2063,0.0030,0.9910,0.5280,0.1770,0.4340,0.8880,0.2590,0.1040,0.5870,0.7870,
47.9425,0.3300,0.6150,0.4388,0.3794,0.4089,0.5705,0.3677,0.4478,0.6207,0.4781,
46.5888,0.0030,0.9910,0.5280,0.1770,0.4340,0.8880,0.2590,0.1040,0.5870,0.7870,
45.9966,0.3449,0.5647,0.4687,0.3216,0.3264,0.4248,0.3670,0.4857,0.6673,0.5383,
45.1422,0.0030,0.9910,0.5280,0.1770,0.4340,0.8880,0.2590,0.1040,0.5870,0.7870,
44.1525,0.4143,0.5284,0.4331,0.3529,0.3213,0.4559,0.3860,0.4465,0.5936,0.5099,
44.4810,0.0030,0.9910,0.5280,0.1770,0.4340,0.8880,0.2590,0.1040,0.5870,0.7870,
40.4677,0.3014,0.5280,0.4418,0.3201,0.3095,0.4738,0.3668,0.3284,0.5870,0.4736,
41.4278,0.0030,0.9910,0.5280,0.1770,0.4340,0.8880,0.2590,0.1040,0.5870,0.7870,
40.4190,0.3504,0.5241,0.5227,0.3652,0.2840,0.4656,0.3095,0.3819,0.5905,0.4511,
42.5500,0.0030,0.9910,0.5280,0.1770,0.4340,0.8880,0.2590,0.1040,0.5870,0.7870,
38.5973,0.2742,0.5599,0.4185,0.3186,0.2983,0.4757,0.2876,0.3646,0.5312,0.4382,
39.8225,0.0030,0.9910,0.5280,0.1770,0.4340,0.8880,0.2590,0.1040,0.5870,0.7870,
