37.6595,0.3230,0.4260,0.4209,0.2717,0.2249,0.4404,0.3501,0.4183,0.5919,0.3731,
38.9520,0.7400,0.6570,0.9010,0.5210,0.0610,0.9010,0.3160,0.9880,0.8120,0.7410,
38.0304,0.3794,0.4303,0.3454,0.2643,0.2266,0.4084,0.2326,0.4134,0.5169,0.4103,
36.6998,0.7600,0.2780,0.8950,0.1230,0.0000,0.8960,0.2940,0.9850,0.8180,0.7390,
34.2052,0.2048,0.5415,0.4511,0.2419,0.1871,0.3544,0.3064,0.2980,0.4763,0.3355,
34.4790,0.7390,0.2850,0.8930,0.1230,0.0000,0.9150,0.4350,0.9770,0.8470,0.7730,
33.4820,0.2459,0.4867,0.3337,0.2286,0.2137,0.3693,0.2985,0.3545,0.5123,0.2407,
33.3708,0.7610,0.2850,0.8570,0.1410,0.0000,0.9140,0.4250,0.9770,0.8560,0.7770,
31.9109,0.2299,0.3650,0.3693,0.2205,0.2353,0.2973,0.2583,0.3540,0.4691,0.2208,
30.7345,0.8200,0.3320,0.6490,0.1820,0.0000,0.9250,0.2520,0.9750,0.8620,0.7690,
29.9535,0.1716,0.2642,0.3618,0.2185,0.1430,0.3514,0.2440,0.2696,0.4394,0.3139,
28.2175,0.8270,0.1520,0.7100,0.0090,0.0000,0.9290,0.2640,0.9820,0.8370,0.3280,
26.2482,0.2105,0.3138,0.2609,0.1743,0.1752,0.3181,0.2561,0.1945,0.4442,0.3069,
27.0316,0.7760,0.2490,0.6450,0.0160,0.0000,0.9380,0.3370,0.9730,0.8810,0.3280,
24.9990,0.1948,0.2708,0.3422,0.1871,0.1098,0.2407,0.1966,0.2438,0.4845,0.2537,
25.6937,0.1900,0.3670,0.6450,0.0160,0.0000,0.9320,0.4600,0.9840,0.8870,0.3620,
24.6751,0.2372,0.2284,0.2198,0.1501,0.1012,0.2378,0.1875,0.2436,0.5132,0.2858,
24.2812,0.1980,0.3780,0.6610,0.0180,0.0000,0.9860,0.3890,0.7790,0.1970,0.0000,
19.7458,0.1887,0.2478,0.2319,0.0882,0.0667,0.2112,0.1790,0.1680,0.5028,0.1957,
20.9927,0.2120,0.3990,0.3650,0.0000,0.0000,0.7950,0.3440,0.9410,0.0190,0.0010,
18.7453,0.1333,0.2581,0.1717,0.1741,0.0919,0.1614,0.1889,0.0990,0.5033,0.1507,
19.2198,0.2080,0.3990,0.3670,0.0000,0.0000,0.0000,0.3460,0.0660,0.0210,0.0000,
16.1764,0.0713,0.1471,0.2704,0.0934,0.0694,0.1474,0.1234,0.1370,0.5012,0.1169,
16.7435,0.0750,0.6980,0.3840,0.0000,0.0000,0.0000,0.3280,0.0000,0.0270,0.0000,
16.9527,0.0730,0.1280,0.2171,0.1218,0.0375,0.1483,0.1262,0.1326,0.5284,0.1552,
16.5929,0.0040,0.2780,0.5340,0.0000,0.0000,0.0000,0.3790,0.0000,0.0290,0.0000,
15.3891,0.1206,0.1295,0.1450,0.0836,0.0533,0.0913,0.0686,0.0509,0.6980,0.0497,
14.7833,0.0000,0.3090,0.0640,0.0000,0.0000,0.0000,0.3760,0.0000,0.1190,0.0000,
11.4901,0.0218,0.0661,0.0380,0.0438,0.0301,0.0298,0.0418,0.0141,0.8177,0.0336,
11.2565,0.0000,0.2960,0.1210,0.0000,0.0000,0.0000,0.0000,0.0000,0.1480,0.0000,
10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,
10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,
