79.0062,0.6910,0.9416,0.7324,0.7258,0.7030,0.9069,0.6077,0.8982,0.8854,0.8479,
79.1316,0.3490,0.9740,0.5120,0.5190,0.7850,0.9620,0.7890,0.8870,0.1890,0.6160,
77.0510,0.6699,0.9385,0.7280,0.6783,0.7033,0.8671,0.5813,0.8499,0.8790,0.8005,
76.7565,0.4320,0.9730,0.5640,0.5260,0.7350,0.9680,0.7870,0.8870,0.1950,0.6040,
79.0329,0.6914,0.9501,0.7069,0.7305,0.7451,0.8959,0.5964,0.8876,0.8723,0.8329,
78.7802,0.3820,0.9730,0.4680,0.5110,0.7460,0.9740,0.7970,0.6890,0.2290,0.5580,
75.7127,0.6743,0.9233,0.7025,0.7400,0.6975,0.8361,0.5771,0.7799,0.8662,0.8521,
76.2400,0.4160,0.9640,0.4670,0.5320,0.7840,0.9730,0.7640,0.6920,0.2200,0.5650,
72.5480,0.6891,0.9355,0.7281,0.6413,0.6513,0.8251,0.5652,0.7768,0.8415,0.8125,
74.4431,0.4210,0.9520,0.4560,0.5480,0.8040,0.9750,0.7610,0.6450,0.2210,0.5620,
74.3342,0.6660,0.8972,0.6972,0.6931,0.6723,0.8486,0.5771,0.8227,0.8108,0.8155,
74.7100,0.4000,0.9580,0.4310,0.5460,0.5500,0.9800,0.8250,0.5060,0.2480,0.5500,
74.5491,0.6231,0.8788,0.7300,0.7096,0.6560,0.8232,0.5241,0.8056,0.8665,0.8097,
73.9804,0.4060,0.9580,0.3590,0.5510,0.5940,0.9800,0.8150,0.5060,0.2490,0.5540,
73.3371,0.6148,0.8849,0.6790,0.7112,0.6070,0.7963,0.5777,0.7621,0.8293,0.7790,
72.1657,0.3110,0.9510,0.3910,0.5870,0.6180,0.9810,0.8060,0.5150,0.2600,0.5620,
72.5380,0.5927,0.8995,0.6177,0.6876,0.6761,0.8101,0.5927,0.8024,0.7960,0.7831,
72.3141,0.3170,0.8970,0.3140,0.6240,0.6290,0.9850,0.8360,0.5110,0.2380,0.5540,
71.1292,0.5974,0.8491,0.7063,0.6514,0.6261,0.8487,0.5010,0.7959,0.7711,0.7304,
70.4878,0.3010,0.8960,0.2940,0.6000,0.6370,0.9850,0.8330,0.5040,0.2560,0.3140,
68.2841,0.5560,0.9216,0.5858,0.6177,0.5735,0.7790,0.5602,0.7509,0.8371,0.6469,
68.0192,0.2540,0.8990,0.2790,0.4610,0.6040,0.9820,0.8660,0.5850,0.1900,0.3350,
69.3142,0.6361,0.8136,0.6755,0.6511,0.5600,0.7667,0.5210,0.7344,0.8290,0.7068,
68.6161,0.2310,0.8840,0.3010,0.4590,0.3440,0.9830,0.9030,0.5880,0.1990,0.3350,
67.4679,0.5728,0.8473,0.6285,0.5827,0.5484,0.7519,0.5375,0.7582,0.7944,0.7278,
67.1024,0.2300,0.8900,0.2740,0.4430,0.3450,0.9990,0.9180,0.1980,0.1100,0.3350,
64.8601,0.5121,0.8164,0.6485,0.5700,0.4977,0.7133,0.4737,0.7629,0.8359,0.6861,
64.8151,0.2260,0.8560,0.2740,0.4630,0.3440,0.9990,0.9230,0.1980,0.1090,0.3350,
66.5223,0.5582,0.8573,0.6439,0.5692,0.5933,0.7779,0.4306,0.7034,0.7729,0.6523,
65.2155,0.2210,0.8560,0.2710,0.4570,0.3450,0.9990,0.9260,0.2040,0.0450,0.3260,
63.8252,0.5046,0.8146,0.6179,0.5290,0.5699,0.7459,0.4684,0.7141,0.7581,0.6555,
63.4398,0.2210,0.8560,0.2710,0.4570,0.3450,0.9990,0.9260,0.2040,0.0450,0.3260,
